Date,セブン＆アイ・ホールディングス,信越化学工業,花王,武田薬品工業,アステラス製薬,第一三共,ダイキン工業,日立製作所,ソニー,キーエンス,ファナック,村田製作所,トヨタ自動車,本田技研工業,ＨＯＹＡ,伊藤忠商事,三井物産,三菱商事,三菱ＵＦＪフィナンシャル・グループ,三井住友フィナンシャルグループ,みずほフィナンシャルグループ,東京海上ホールディングス,日本電信電話,ソフトバンクグループ,大和ハウス工業,積水ハウス,アサヒグループホールディングス,キリンホールディングス,味の素,東レ,旭化成,三菱ケミカルホールディングス,塩野義製薬,エーザイ,小野薬品工業,テルモ,大塚ホールディングス,オリエンタルランド,富士フイルムホールディングス,資生堂,ＥＮＥＯＳホールディングス,ブリヂストン,日本製鉄,住友金属鉱山,住友電気工業,日本郵政,ＳＭＣ,小松製作所,クボタ,三菱電機,富士通,パナソニック,シスメックス,デンソー,京セラ,三菱重工業,日産自動車,スズキ,ＳＵＢＡＲＵ,シマノ,オリンパス,キヤノン,バンダイナムコホールディングス,丸紅,東京エレクトロン,住友商事,ユニ・チャーム,イオン,りそなホールディングス,三井住友トラスト・ホールディングス,オリックス,大和証券グループ本社,野村ホールディングス,ＳＯＭＰＯホールディングス,ＭＳ＆ＡＤインシュアランスグループホールディングス,三井不動産,三菱地所,住友不動産,東日本旅客鉄道,ＡＮＡホールディングス,ソフトバンク,中部電力,関西電力,東京瓦斯,セコム,ニトリホールディングス,ファーストリテイリング
2014/3/12,-0.018158354,-0.024313923,-0.028056218,-0.011885542,-0.015538535,-0.008517624,-0.037816577,-0.015892514,-0.014461748,-0.0128711,-0.031975035,-0.017108726,-0.019513847,-0.019531023,-0.021543265,-0.02625469,-0.027918605,-0.024303634,-0.021666671,-0.018650909,-0.004807609,-0.017515413,-0.007899129,-0.038640225,-0.022668547,-0.028613424,-0.015146163,-0.020984109,-0.017408159,-0.029787115,-0.03378388,-0.037894744,-0.029357822,-0.005356763,-0.023517427,-0.013978506,-0.018611863,-0.012210664,-0.024506518,-0.019881823,-0.034608342,-0.019736809,-0.027491305,-0.040419511,-0.026299023,,-0.021676545,-0.00810076,-0.017507072,-0.032051272,-0.016260077,-0.021756157,-0.023140612,-0.03026921,-0.023608717,-0.015873047,-0.020156721,-0.023281226,-0.014189376,-0.013742045,-0.0367232,-0.009283065,-0.026472856,-0.025641086,-0.026239788,-0.024193384,-0.027818272,-0.015497647,-0.023853065,-0.019067697,-0.018954668,-0.025370185,-0.028449559,-0.032823809,-0.030948288,-0.027275511,-0.024580538,-0.03057761,-0.018939682,-0.017241145,,-0.024353133,-0.01766204,-0.020637801,-0.024825615,-0.033806059,-0.029310922
2014/3/13,-0.001823512,-0.007119907,-0.005301765,-0.002650271,-0.006095082,-0.005726946,-0.005513132,-0.014906777,-0.0005434,0.002311233,-0.00438445,-0.009591228,-0.001396652,-0.011686744,0.014130683,-0.007930548,-0.030026293,-0.003113688,-0.008517884,-0.010165675,-0.00966185,0.012875623,0.017787456,0.016662491,-0.005271738,-0.010573992,-0.013590914,-0.004434516,0.005249299,0.004385875,-0.001398457,0.002188156,-0.009451872,-0.006854345,-0.00418843,0.005452339,-0.009964612,-0.003578453,-0.003489093,-0.00109636,-0.005660269,-0.008322227,0,-0.013260427,-0.001975964,,-0.008235487,-0.007259272,-0.012829393,-0.00496711,0.008264376,-0.003971233,-0.003383988,0.002681077,0.00237476,-0.004838901,-0.006857184,-0.005213984,0.003238613,0.012861786,-0.014662735,0.001938467,0.025438599,-0.001385022,0.018350236,-0.007513185,0.011973122,0.004971004,-0.00375934,-0.025918039,-0.005329626,-0.004338332,-0.013177106,-0.011569566,-0.009125142,-0.017958509,-0.014400132,-0.01098166,0.005441768,0.00877158,,-0.024960792,-0.011986058,0.011494317,0.002441022,0.002257407,-0.001904008
2014/3/14,-0.033663811,-0.027249899,-0.040272354,-0.028618085,-0.048741966,-0.032834229,-0.038984185,-0.02648173,-0.042414446,-0.044027984,-0.025543254,-0.042415545,-0.029545612,-0.030636995,-0.04050543,-0.030375485,-0.024226048,-0.026028007,-0.036082353,-0.027238184,-0.014634015,-0.017275075,-0.03029294,-0.033029055,-0.036035947,-0.029007586,-0.024655395,-0.019302218,-0.03720616,-0.039301308,-0.046218633,-0.045851455,-0.031488443,-0.0313041,-0.047318575,-0.01409962,-0.037987126,-0.02220034,-0.042716969,-0.020307393,-0.026565655,-0.035462868,-0.024734874,-0.011067252,-0.040924253,,-0.056939378,-0.036106268,-0.051985506,-0.046588721,-0.039344225,-0.036682559,-0.027164611,-0.039533931,-0.032952692,-0.042139058,-0.018411929,-0.039685617,-0.040530985,-0.040211634,-0.043154722,-0.022250682,-0.035928291,-0.024965299,-0.042532402,-0.01968223,-0.028092742,-0.03380041,-0.035849183,-0.022172962,-0.03148022,-0.037037138,-0.0192879,-0.044869159,-0.036416791,-0.017324295,-0.01745111,-0.026694731,-0.042010338,-0.013043416,,-0.047999987,-0.06325841,-0.026515131,-0.037745757,-0.021396381,-0.022894746
2014/3/17,-0.003240733,-0.011426427,-0.003394098,-0.001262755,-0.014214542,-0.029780178,0,-0.022020716,-0.018739273,-0.013994965,-0.016571317,-0.014729657,0.002161725,-0.002495113,-0.021614513,-0.015663562,-0.014482636,-0.006413765,0,-0.004131378,0.004950409,-0.003648431,-0.035701827,0.049294877,-0.017592048,-0.026729543,0,-0.004541938,-0.016271138,-0.007575846,0.007342229,-0.00915329,-0.016748809,0.000254602,-0.011037603,-0.001100125,0.000674977,-0.009682912,-0.00073165,-0.010644208,-0.007797174,-0.01066504,-0.007246175,-0.006394949,-0.011699732,,-0.022641628,-0.016595541,0.022086762,-0.028796077,-0.013651893,-0.007450288,-0.024432841,-0.015907847,-0.002449986,-0.020304642,-0.003516974,0.007407159,-0.010093346,-0.017640641,0.009331179,-0.003628085,0.00266195,-0.01849225,-0.006443024,-0.016216034,-0.003234387,-0.042662142,-0.019569405,-0.022675685,-0.031120132,-0.014705692,-0.013615457,-0.007761326,-0.009557018,-0.013712149,-0.018587257,-0.026941677,-0.00780197,-0.017621136,,-0.015966355,-0.012025995,-0.013618666,-0.003976783,-0.003452352,-0.004741924
2014/3/18,0.003522076,-0.003169429,0.012383995,0.021281076,0.024312333,0.020871108,0.011164863,-0.001324527,-0.004629556,-0.004789321,0.003063768,0.00580005,-0.002336671,-0.00972733,0.012771871,0.012562814,0.020293541,0.014524039,-0.003565116,-0.00322654,0,0.008988068,0.019935731,0.032305667,-0.000559675,-0.000807884,0.007063081,-0.000760372,0.004135067,0.010686876,0.014577322,0.00461888,-0.002504962,0.009157996,0.036830227,0.018722419,0.023946105,0.011800393,-0.000732186,0.018686389,0.003929302,0.006808382,0.010948797,0.014481298,0.019498575,,0.000858154,-0.008678899,-0.013412959,0.030548281,0.027681873,-0.003336193,0.017889348,0.002829091,0.00424198,0.003454182,0.022352875,0.018189071,0.006797779,0.03142526,0.024653377,0.000331132,0.039380503,0.008695759,0.01706512,0.010204139,0.011446074,-0.003565043,-0.009980046,-0.002320241,0.000713699,0.013777336,0.003067321,0.004116883,0.006579055,0.018205741,-0.002525312,0.00922906,0.000677918,0.008968722,,0.011955281,0.002809217,0.003944934,0.006533566,-0.01154712,-0.002522309
2014/3/19,0.001619967,0.000748107,0.020489277,0.016505232,0.011458336,-0.003607775,-0.010121518,-0.021220126,0.006395246,-0.000910428,0.032070998,0.001330794,-0.007567399,-0.002245611,0.009202616,0.001654186,-0.014403173,-0.005302239,0,0.001156201,0,-0.021115225,-0.016404823,-0.003822045,0.004479317,0.014551519,0.015503898,0.016742634,0.006863428,-0.001510302,0.007183783,0.0091952,-0.002511389,0.001008329,0.034445636,0.001081272,-0.003952672,-0.004998447,-0.013186591,0.027793032,0.003913767,0,-0.003610204,-0.033307073,-0.002049443,,-0.013930606,-0.004863823,0.010573979,-0.010462288,-0.006734144,-0.004184156,0.017574582,-0.034656443,0.000889125,0.003442385,0.003452399,-0.013302943,-0.009377567,-0.003264294,-0.009022559,0.007610888,-0.0076627,0,0.016274945,-0.002331082,0.004526661,-0.000894495,0.004032277,0.025581397,0.000713302,-0.009060155,-0.007645191,0.000410165,-0.002178594,-0.001300367,0.014768023,-0.002965758,-0.00474199,-0.008888999,,-0.022784371,-0.019607932,0.00196456,0.017850803,0.004672686,0.016858617
2014/3/20,-0.003504189,-0.009904548,-0.005693885,-0.011366069,-0.016831297,-0.007241942,-0.032719758,-0.013550167,0.015020277,-0.0137984,0.04084041,0.003323071,-0.015069242,-0.005344499,-0.002364107,-0.005780317,-0.010438245,-0.00692967,-0.023255887,-0.025404252,-0.009852169,-0.006066635,-0.00301647,-0.015347708,-0.028428021,-0.019920483,-0.02035613,-0.024700507,-0.014315069,-0.01815446,-0.029957078,-0.022778849,-0.040282096,-0.018887052,-0.017689752,-0.033477532,-0.008267021,-0.004353667,-0.017446319,-0.007030751,-0.015594347,-0.012961339,-0.021739216,-0.007383037,-0.01916493,,0.005650982,-0.014662714,-0.020179485,-0.017620949,-0.025423637,-0.047899188,0.025906531,-0.033396059,-0.019324754,-0.020583267,-0.009174515,-0.017334238,-0.00984452,0.008733768,-0.047040877,-0.012808084,-0.024024123,-0.010057555,-0.002971754,-0.008567065,-0.019714565,-0.014324065,-0.006023921,-0.015872868,-0.002851062,-0.006857267,-0.012326567,-0.020082166,-0.020087413,-0.037109234,-0.040332642,-0.029747198,-0.025183703,-0.013452966,,-0.025907028,-0.036190595,0.001960708,-0.016120604,-0.002325773,-0.021691009
2014/3/24,0.014606554,0.041902392,0.054852286,0.014781237,-0.042962743,0.040121459,0.012300556,-0.008241692,0.023335149,0.069165944,0.03212952,0.062046795,0.016958523,-0.011312101,0.056533495,-0.006644549,-0.011251843,0.008051378,-0.016483482,-0.004976405,0,-0.003730186,-0.018152743,0.01729177,-0.005737341,-0.017073129,0.046382287,0.023023734,-0.003457774,0.027735049,0.011764756,-0.004661946,-0.013116297,0.027977483,-0.010593375,0.053631462,0.004668123,0.02421818,-0.003399914,0.022875739,-0.027722892,-0.011418626,-0.011110904,0.007437951,-0.020237125,,0.069159317,0.006944458,-0.000762584,0.025112073,-0.003478332,0.060017776,0.010101036,0.023537026,0.037372838,-0.031523574,0.020833279,0.019599958,-0.011854938,0.017315972,0.017515784,0.019294838,-0.031648414,-0.010159737,0.068554464,-0.004713249,0.047502293,0.011807307,-0.012121348,0.055299511,-0.009292473,0.034522527,0.010920313,0.024675789,-0.008467046,0.008789837,0.000866648,-0.002299432,0.024996487,0.031818226,,0.047872283,0.036561289,0.011741644,0.030248696,0.006993348,0.026408911
2014/3/25,-0.018661809,0.009239279,0.0139999,-0.004652974,-0.014103948,0.005260144,0.008923515,0.015235297,0.021690779,0.001856901,0.00495871,-0.001559284,0.007794213,0.006864832,-0.01602044,0.011705559,0.012091036,0.003727362,0.007448757,0.00809731,0.004975163,0.00306336,-0.013231395,-0.031841026,-0.022504332,-0.009925515,-0.022340742,-0.004501157,-0.01596106,0.029985049,0.010174095,-0.009367653,0.001063186,0.005742737,-0.050321103,-0.030753038,0.011616271,0.008538483,0.023123668,0,0.002036594,0.012705534,0.003745112,0.007383261,0.034187864,,0.011926246,0.013793204,-0.003816894,-0.004374436,-0.005235529,0.000832793,0.046666472,0.021729889,0.004148374,0.012658145,0.009070321,0.003460304,0.00812703,0.017021233,0.006259839,0,-0.010894236,0.007331508,-0.013792066,0.008681951,0.001826728,0,-0.020449992,-0.019650677,-0.010822592,-0.031145614,-0.004629723,0.007755112,0.002247204,-0.016421064,-0.003030756,-0.018181859,0.022752197,-0.004405112,,0.012690473,-0.012392651,-0.003868527,0.012233427,-0.0219909,-0.011420002
2014/3/26,0.003803491,0.00502609,0.004790263,0.00081322,0.032798125,-0.00523262,0.029356304,0.032742249,0.018508422,0.01945995,-0.003289188,0.014261439,0.010971161,0.00596605,0.012373595,0.004958783,0.015460312,0.003713688,0.003697057,0.009213136,0.004950409,0.02035976,0.00753099,-0.015455032,-0.021841902,0.020050038,0.010881565,0.026375237,0.035965947,0.004366923,0.005755732,0.014184308,0.013807751,-0.005461682,0.06087936,-0.016411361,0.002296446,0.005861335,0.006668717,-0.014377056,0.008130141,0.0096949,0,0.029315813,0.00964201,,0.04274878,0.018950437,0.032950096,0.004393656,0.040350975,-0.003327807,0,0.005368451,-0.006957805,0.037500047,0.010112465,0.007662959,0.023800305,0.026150648,0.051321859,0.011096652,0.050023126,0.001455699,0.00581392,0.006259725,0.004747349,0.006283886,0.012526155,-0.011135734,-0.001458747,-0.002296402,0.007752096,0.027946546,0.031390111,0.017376635,0.010855705,0.011476392,-0.007326749,-0.0132745,,-0.001670859,-0.005791571,-0.015533896,-0.010877079,0.017751496,0.001530802
2014/3/27,0.05115011,0.037484181,0.019069024,0.007860905,0.040170899,0.056755617,0.022597982,-0.010451018,0.012106454,0.023817245,0.017872504,0.023082358,0.038036579,0.003978493,0.069843476,-0.017632235,0.017009046,0.00593303,0.013108379,-0.015925854,-0.008142218,0.003370249,0.066341413,-0.014136059,0.035648639,0.020475006,0.003588013,0.008810635,-0.01233699,-0.002919902,0.023154572,0.014184373,0.01644565,0.014773382,0.025669534,0.03177825,0.030132526,0.013811138,0.024842454,-0.009777195,-0.004098402,0.012990792,0.016062734,0.007974675,0.014443056,,0.010188312,0.008703985,-0.009774309,0.00441682,0.036111828,0.000840111,0.050104361,0.007067188,0.016567166,0.01102296,0.011312082,0.009556442,0.023114939,-0.00713568,0.016272221,0.014202654,0.016776943,0.011102865,-0.000627333,0.016640468,0.005878541,0,0.019148949,0.007891469,0.01114444,0.001173807,0.003120007,0.022727315,0.003961156,0.016470544,0.012489091,0.017580128,-0.002164489,-0.012123947,,0.019246803,0.047572901,0.02371551,0.047381437,0.012790627,0.033073765
2014/3/28,0.014675712,0.019975659,-0.005778852,0.002052387,-0.006573142,0.004085954,0.015810221,0.009358179,0.008506121,-0.008623077,-0.015480804,-0.006460167,0.009422607,0.005943671,-0.006711518,0.021367658,0.002090795,0.007506796,0.025877969,0.038647576,0.004975255,0.007390217,-0.001280896,-0.014978815,0.033234447,0.026484853,0.022881654,0.01819499,0.032616232,-0.016105395,-0.008486489,-0.002331042,0.009394657,0.007027984,-0.013057545,0.000873613,0.00417886,0.010703918,-0.006873957,-0.019199139,-0.008230456,0.000278562,0.018382446,-0.00553815,0.002033918,,0.003996227,0.010546471,0.022778913,0.002638617,0.009771992,-0.022670078,-0.009146276,-0.01011316,0.003476498,0.003407324,0.006711605,0.004543706,0.00037033,0.014373721,-0.026200882,0.007002034,0.028224044,0.010248706,-0.013339516,0.00857363,-0.00182944,0.022301619,0.014613788,0.017897212,0.043350235,0.032825358,0.013996868,-0.000389977,0.003507368,0.010581999,0.02339459,0.011178863,0.015048885,0.013636392,,-0.001641936,-0.01575542,0.019305027,0.002721129,0,0.019236002
2014/3/31,0.000761167,0.004427845,0.012178398,0.002048438,0.012406828,0.010465185,0.022638837,0.009271621,0.039536221,0.013938379,0.004413945,0.004746424,0.007087155,0.022509826,-0.013206391,0.009204727,0.014603583,0.019691304,0.021621593,0.02534868,0.009901,0.033010781,0.029497892,0.013776961,0.005743614,0.001564033,0.009786738,0.022158656,-0.00873662,0.014880931,0.001426606,0.002336489,-0.010858341,0.001495582,-0.014332926,-0.016586622,-0.011843644,0.007702206,0.009471815,0.015660041,0.031120447,0.020067188,0.018050631,0.031026336,0.039242302,,0.032031867,0.014231492,0.014848033,0.019298213,0.006451727,0.0077322,0.012307603,0.031692907,0.007579276,0.013582377,0.022221955,0.015454038,0.033691367,0.04959536,-0.016442403,0.008533474,0.031672202,0.004347955,0.00604412,0.014683082,0.008417926,0.014833991,0.026749069,0.024175745,0.023239295,0.019296293,0.015337399,0.034321263,0.032765129,0.030432022,0.016624867,0.015577894,0.01589425,0,,-0.000822376,-0.002824759,-0.00757602,0.008480465,0.027554586,-0.011878073
2014/4/1,-0.007352871,-0.002543148,0.005742286,-0.007767643,-0.010620898,-0.014383981,0.024559068,0.019684915,0.019776756,0.021958901,-0.00054928,0.004930774,-0.002231576,-0.004127602,-0.008714453,0.000829447,-0.00342719,0.001565695,0.001763666,0.00725791,0.019607801,0.00290502,-0.011389852,0.019230614,-0.001713253,0.00936728,-0.007614878,-0.014685369,0.021694964,0.005865094,-0.008547136,-0.009324081,-0.014114049,-0.020159256,-0.021252812,-0.022192647,-0.000324132,-0.004458715,0.011548062,-0.011013376,-0.008048214,0.002185531,0.017730391,-0.009259315,0.016275633,,0.023691409,-0.000467704,0.004389108,0.026678137,0.008012713,0.023870239,0.004559238,0.003233631,-0.006017716,0.005025104,0.001087169,0.002969835,0.013252113,0.005785894,-0.004559353,-0.006581021,-0.026197149,-0.007214805,0.000948491,0.00990112,-0.013059909,-0.013757218,0.008015801,0.008583811,0.010323756,0.010022166,-0.003020925,0.002262657,0.010998552,0.002857959,0.002044179,0.003216292,-0.008940309,0.013453059,,-0.009053349,-0.031161625,-0.013358616,-0.01765883,0.007821134,-0.011887094
2014/4/2,0.003831467,0.00288962,-0.021479031,-0.006592556,0.002477314,0.028020998,0.015361177,0.001286958,-0.010442499,-0.011603274,-0.001923813,-0.013084888,0.00584919,0.011881748,-0.004709557,-0.003314076,0.013067604,0.001042246,0.019366172,0.02274247,0.009615274,0.012552528,0.005760568,0.014591461,0.012013857,0.009280821,0.000348856,-0.007097149,-0.008626382,0.004373172,-0.007183658,0.007058856,-0.022269247,-0.008382005,-0.009142851,-0.000907534,-0.008101189,-0.000959574,0.015697615,-0.003897411,0.014198727,0.007633664,0,0.012461065,-0.012171528,,-0.022963717,0.007955096,0.034231684,0.01005867,-0.00794902,0.012489667,0,0.00825929,0.019891933,0.016666597,0.01520092,0.014803663,0.028631791,-0.007670211,-0.006106845,0.01009466,0.002942484,0.008720616,0.041067977,0.01809959,0.003490102,0.008718317,0.009940444,0.004255193,0.010217843,0.014332976,0.016666528,-0.009029426,0.003765585,0.01741624,0.024071932,0.041676989,-0.003449161,-0.008849613,,-0.010797439,-0.018518479,-0.003868556,0.003595123,-0.001108457,0.020005338
2014/4/3,0.012213471,-0.002203554,0.003056555,0.008087925,-0.007413693,-0.006814168,0.007481384,0.003856111,0.000502485,0.00128352,0.012390075,0.004455585,-0.001197137,0.010376802,0.014826466,-0.004156097,0.004752159,0.00468494,0.001727114,0.001101027,0,-0.000317793,-0.005906451,0.009174074,0.013001728,0.005363971,0.013946805,0.005003829,-0.001338663,0.010159638,-0.002894399,-0.002336313,0.004338328,0.006147532,0.017301015,0.039527231,-0.011434094,0.002881877,0.00878107,0.01397433,0,0.011904729,-0.003484395,0.003846039,0.002594059,,0.005141232,0.017641542,0.003521058,0.012448156,0.004807611,0.005756551,-0.009077091,0.009790441,0.004239966,0.008196864,0.004277925,0.023340681,0.010652801,-0.003864944,0.010752747,0.005621468,-0.003772245,0.001441153,0.010772331,0.007407045,0.031499798,0.001728337,0,0.004237409,0.020229407,0.002173844,0.001490418,0.020880722,0.010420967,0.010581783,0.002788795,0.021306528,0.016906131,0.008928627,,0,-0.001985958,0.001941943,0.002729391,0.006659138,0.017757806
2014/4/4,-0.012317582,0.003906928,0.005540058,-0.002057415,0.004149416,0.00343034,-0.000165042,0.002560932,0.001506826,-0.010460523,0.004079116,-0.006291913,-0.008219187,-0.00702705,-0.01398838,-0.015860074,0.000675777,-0.005181206,0.003448403,0.000219935,0,0.001907643,-0.009722654,-0.026903982,0.010044571,0.009146302,0.007565499,-0.002845137,-0.001340726,-0.002873461,0.021770643,0.014051409,0.006479492,0.004327872,-0.011337964,-0.016171313,-0.003635097,0.00223489,-0.004874728,0.004410207,0.005999943,0.008823586,0.003496578,-0.000766115,-0.001940417,,-0.017171937,0.007755493,-0.00631584,-0.007377075,-0.019138765,-0.003270812,-0.015267222,0.003561408,-0.002533239,0.003251844,0.008519731,-0.005345633,-0.013940658,-0.000969863,-0.003039542,0.000931707,-0.008413801,0.002877594,-0.00540388,-0.013970119,-0.004969772,-0.002588381,0.003937011,-0.002109764,0.013879641,-0.002169129,0.010416433,0.001115653,0.006188221,0.023406249,0.019467795,0.028511978,0.011519869,0,,0.005877586,0.006964997,-0.003876052,0.00782571,0,0.006901077
2014/4/7,-0.004835993,-0.016412796,-0.005785145,-0.006184265,-0.013222915,0.033048047,-0.006766866,-0.035760008,-0.003009053,-0.008562623,-0.017063593,-0.001036729,-0.005870189,-0.028034533,-0.016078039,-0.011026069,-0.008777981,-0.020312596,-0.022336608,-0.031882349,-0.023809431,-0.018407036,-0.016727384,-0.046080132,-0.022099536,-0.021148099,-0.00955645,-0.014265368,-0.004697855,-0.008645815,-0.01846583,-0.011547368,-0.004828406,-0.005069678,-0.011467652,-0.019546983,-0.019237133,-0.001274241,-0.01469544,-0.015916717,-0.001988053,-0.007421224,-0.02090599,0.006901882,-0.013610075,,-0.007620812,-0.000905275,-0.020480197,-0.016515348,-0.008130141,-0.046759554,0.00465113,-0.009463728,-0.017354603,-0.030794126,-0.008447759,-0.008599111,-0.015172222,-0.018446453,-0.032012287,-0.007136339,-0.008061018,-0.011477801,-0.025958333,-0.011931538,0.000535447,0.00432528,-0.019607934,-0.033826556,-0.031290881,-0.028260806,-0.027982072,-0.015601625,-0.024190118,-0.025278367,-0.022213645,-0.036060359,-0.010482708,0.004424634,,-0.016694581,-0.017786487,-0.005836753,-0.012997829,0.00441017,-0.017845876
2014/4/8,-0.001790186,0.004816775,-0.008035476,-0.051648839,-0.039363605,0.006618805,-0.02143554,-0.015894051,-0.013581575,-0.02130679,-0.016809209,-0.020255614,-0.023445641,-0.032484167,-0.011214338,-0.012007098,-0.010899185,-0.004784566,-0.019332132,-0.035203002,-0.004877993,-0.010345915,-0.022189285,-0.044865009,-0.012429375,-0.01311716,-0.011371524,-0.008683027,-0.006068802,-0.007267235,-0.013024743,-0.018691645,-0.015633304,-0.003566994,-0.033642802,-0.011327359,-0.041596356,-0.006379659,-0.007812621,-0.018962588,-0.021912455,-0.032042607,-0.017793588,-0.009901084,-0.032851361,,-0.023412746,-0.009968388,-0.016582487,-0.0184716,-0.024590178,-0.028399264,-0.010802471,-0.019904326,0.003876848,-0.038461559,-0.007454724,-0.001445506,-0.021008658,-0.021760664,-0.039370066,-0.009687514,-0.032078779,-0.015964994,-0.018128319,-0.018113309,-0.003921942,-0.010335919,-0.015999934,-0.010940975,-0.0343204,-0.044742678,-0.030303087,-0.025283046,-0.022268892,-0.017289372,-0.024312518,-0.021042923,-0.013732671,-0.004405143,,-0.021222662,-0.035211361,-0.007827546,0.010603687,0.006586377,0.006451856
2014/4/9,-0.026133654,-0.006334352,0.00726264,-0.010936309,-0.004359299,-0.036164369,-0.025980654,-0.024226058,-0.033656204,-0.026124764,-0.010930513,-0.025550145,-0.030766592,-0.005788512,-0.019118639,-0.013020744,-0.016528984,-0.02243601,-0.028674064,-0.032956848,-0.019607924,-0.008493981,-0.013993982,0.005403885,-0.014874037,-0.033619938,-0.008016669,0.005109645,-0.003392203,-0.026354382,-0.019061607,-0.011904519,-0.028477517,-0.010738928,-0.027611102,-0.041704883,0.012350149,0.001926186,-0.042591298,-0.012507106,-0.008146484,-0.014344946,-0.018115935,-0.005384683,-0.023097658,,-0.026467101,-0.012356973,-0.035923737,-0.042771713,-0.011764568,-0.026572221,-0.021840958,-0.023964458,-0.032396445,-0.034782466,-0.02575108,-0.040535783,-0.027896992,-0.019211371,-0.019344152,-0.010097746,-0.018117654,-0.020649034,-0.026353034,-0.022290767,0.004297045,-0.011314052,-0.024390182,-0.026548784,-0.035539829,-0.032786918,-0.020312692,-0.013937463,-0.005156885,-0.053722717,-0.047385725,-0.037735794,-0.020156535,0.004424634,,-0.022549713,-0.018769401,-0.005917235,-0.02453898,0.034896161,-0.025379302
2014/4/10,0.002104565,0.014472636,-0.007764865,-0.006634203,-0.014885872,-0.003978866,0.007845187,0.008275796,-0.008443211,0.005086998,0.033720704,-0.008378852,-0.023669562,-0.004366985,-0.014535728,0.01231335,0.011204596,0.008743134,0,-0.0034079,0,-0.009884603,-0.00421967,-0.011301167,-0.000580845,0.004045032,-0.002108198,0.005083258,-0.000680768,0.007518889,0.005979163,-0.00240986,0.013528693,-0.001292225,0.011111205,0.005738727,-0.002788618,-0.005126491,0.011215128,0.003454318,-0.008213555,0.000279991,-0.007379931,0.040990059,-0.000695517,,-0.003152152,-0.002316845,0.010646263,0.012511379,0.017006752,-0.001819671,0.00318977,-0.001664527,-0.003547779,0.00720708,0.009911971,-0.00377209,0.001839611,-0.005154685,0.04312931,0.005737948,-0.018451834,0.028614434,-0.002269166,0.012578588,-0.000534696,0.001760406,0.002083335,-0.006818112,0.00505763,-0.001210662,-0.001594894,-0.006281651,-0.017278811,0.007636116,-0.002572998,0.004219501,-0.00013524,-0.008810514,,0,-0.039319968,-0.009920692,-0.000520355,-0.02845104,-0.014496666
2014/4/11,-0.014439552,-0.008152135,-0.007546165,-0.008904656,-0.029333722,-0.011986425,-0.036498956,-0.024623679,-0.001596778,-0.030515569,-0.016447274,-0.008887429,-0.00131559,0.007309711,-0.007710357,-0.012163575,-0.002770166,-0.007583893,-0.022140192,-0.007816426,-0.009999948,-0.019966667,-0.006355612,-0.038193186,-0.012202166,-0.016921613,-0.022887377,-0.002167594,-0.013623818,-0.002984969,-0.007429689,-0.00966182,-0.023915424,-0.006987568,-0.012210025,-0.035187666,-0.011883863,-0.000644064,-0.023659852,-0.001147574,0.010351869,-0.013710074,-0.007435001,0.022288196,-0.020181026,,-0.000395245,-0.011611743,-0.02332579,-0.025595988,-0.018394543,-0.015497046,-0.011128616,-0.013130426,-0.018023995,-0.014311307,-0.014176669,0.000757235,-0.029746477,-0.005181498,-0.047115401,-0.006656013,-0.007794448,-0.013177203,-0.045483995,-0.001552646,-0.01230834,0.003514979,-0.004158007,-0.018306692,-0.020848155,-0.029090912,-0.02396151,-0.020940385,-0.023296624,-0.015156584,-0.02364581,-0.018289696,-0.010557788,-0.017777774,,0.015971377,0.018805343,0,-0.027078729,0.01518442,-0.078725214
2014/4/14,-0.003995716,0.002397066,0.008730055,0,-0.007325754,-0.007509557,0.017594188,0.004207576,-0.003198118,0.004333276,-0.004180609,-0.000441505,0.018065282,-0.000580281,-0.016554136,0,-0.000694549,-0.007096104,0.013207457,0.001230975,0,0.001697913,0.000581282,-0.017391387,-0.004705936,-0.006557494,0.002162235,0.015206428,0.04005524,-0.016467143,0.007485303,-0.009756173,0.006267816,0.004951729,0.004944327,0.009856918,-0.001768718,-0.010634991,0.008708699,-0.000574446,0.012295047,-0.016454118,-0.011235787,0.01453494,0,,-0.027085783,-0.013158002,-0.009245067,0.002717488,-0.006814342,-0.002777821,-0.00643074,-0.011615642,0.006345051,0,-0.008849588,0.030268653,0.026494941,-0.008332946,-0.011772685,-0.002552832,-0.006469657,-0.007418423,0.01548669,0.004665611,0.009568465,-0.014010726,-0.008350818,-0.011654938,-0.011747368,-0.009987389,-0.009820129,0.004842717,-0.004050292,-0.007360476,0.005284221,-0.018630506,0.005335259,-0.01357457,,-0.013973438,-0.035830645,0.008015994,0.001962386,0.009615579,-0.030307491
